city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,station_avg_temp_c
sj,2001,26,25-06-2001,0.02185,-0.0601,0.2032571,0.1855857,37.72,300.54,300.4928571,296.2485714,13.37,77.61714286,28.62857143
sj,2001,27,02-07-2001,-0.0227,0.09093333,0.2069143,0.1882286,85.42,300.2071429,300.2785714,296.3542857,28.1,79.57857143,28.22857143
sj,2001,28,09-07-2001,-0.0817,0.0287,0.1961143,0.1808,21.89,300.6428571,300.6642857,296.3485714,13.5,77.58285714,28.34285714
sj,2001,29,16-07-2001,0.0073,0.06943333,0.2002286,0.1976857,49.38,300.3714286,300.3714286,296.0857143,18.3,77.58714286,28.11428571
sj,2001,30,23-07-2001,-0.0198,0.0057,0.1865714,0.1818,35.85,300.5557143,300.5571429,296.3571429,21.24,78.06142857,28.58571429
sj,2001,31,30-07-2001,0.0287,0.1132,0.1347143,0.1439429,73.2,300.3985714,300.4571429,296.3642857,50.34,78.67,28.05714286
sj,2001,32,06-08-2001,0.2467,0.2009,0.1926714,0.1882286,40.4,300.7128571,300.7142857,296.9,32.62,79.71285714,27.92857143
sj,2001,33,13-08-2001,0.08985,0.1278333,0.2008143,0.2051143,29,300.7428571,300.8571429,297.38,50.46,82.08714286,28.64285714
sj,2001,34,20-08-2001,0.0172,0.01255,0.2017286,0.2022143,40.3,300.7914286,300.7571429,297.2271429,62.4,81.07571429,28.97142857
sj,2001,35,27-08-2001,,,0.2212714,0.2011286,132.53,300.76,300.7428571,296.4,44.3,77.34714286,28.27142857
sj,2001,36,03-09-2001,-0.0273,0.068075,0.2792857,0.2707857,68.85,300.7514286,300.7714286,296.73,23.4,78.82714286,27.9
sj,2001,37,10-09-2001,0.1954,0.2356,0.3660714,0.3778571,9.73,300.8057143,300.8571429,296.4528571,14.7,77.41,28.37142857
sj,2001,38,17-09-2001,-0.0412,0.04766667,0.1706333,0.1342857,10.01,301.07,301.0928571,296.7,12.9,77.23571429,28.08571429
sj,2001,39,24-09-2001,0.0986,0.122075,0.2545714,0.2469286,84.76,300.7385714,300.7857143,296.4371429,19.69,77.55571429,27.97142857
sj,2001,40,01-10-2001,0.16025,0.08955,0.2391714,0.1799714,20.8,301.2557143,301.2785714,296.9571429,16.4,77.63,29.22857143
sj,2001,41,08-10-2001,0.0633,0.0633,0.2143286,0.2125857,27.82,300.93,300.8,296.9171429,42.3,78.89142857,28.4
sj,2001,42,15-10-2001,,,0.2187571,0.163,91.83,300.3257143,300.3,296.3971429,53,79.27,26.85714286
sj,2001,43,22-10-2001,-0.0141,0.2121,0.2529,0.2228286,39.7,300.2585714,300.3,296.53,25.68,80.13142857,27.91428571
sj,2001,44,29-10-2001,-0.01935,0.05955,0.2274571,0.1600286,0.49,300.3914286,300.4214286,296.6871429,21.91,80.27,27.94285714
sj,2001,45,05-11-2001,0.0284,0.0086,0.09473333,0.09162857,28.03,300.0628571,300.1428571,295.3242857,17.86,75.42428571,26.72857143
sj,2001,46,12-11-2001,0.0941,0.1127,0.1961714,0.2132,287.55,299.42,299.4357143,295.8757143,133.93,81.08142857,26.58571429
sj,2001,47,19-11-2001,0.1663,0.189975,0.2202286,0.2337,45.8,299.3457143,299.7285714,295.56,18.9,79.86142857,26.52857143
sj,2001,48,26-11-2001,0.21515,0.22615,0.2206286,0.1987,9.43,298.91,298.9642857,293.9514286,7.81,74.34428571,26.34285714
sj,2001,49,03-12-2001,-0.0468,-0.0406,0.09694286,0.0865,43.91,298.2457143,298.2571429,293.2357143,13.2,74.03857143,25.28571429
sj,2001,50,10-12-2001,0.0081,0.097475,0.2047143,0.1787714,31.01,299.0571429,299.05,295.7585714,33.78,82.16714286,26.31428571
sj,2001,51,17-12-2001,0.02285,0.05653333,0.0712,0.05045714,91.66,298.4314286,298.35,295.5114286,100.6,84.01,25.6
sj,2001,52,24-12-2001,0.1814,0.1358667,0.2236222,0.1965111,72.18,298.4271429,298.5,295.7971429,35.2,85.51428571,25.67142857
sj,2002,1,01-01-2002,0.05475,0.08103333,0.1975429,0.1423286,0,298.9557143,299.1,294.4814286,2.5,76.43428571,25.52857143
sj,2002,2,08-01-2002,0.106425,0.29,0.2464333,0.1778167,0,298.4528571,298.5071429,294.8414286,13.8,80.57285714,25.45714286
sj,2002,3,15-01-2002,0.0594,0.0526,0.1956714,0.1562857,0,298.5514286,298.5571429,294.1457143,1.21,76.73428571,25.32857143
sj,2002,4,22-01-2002,0.0288,0.06663333,0.1341,0.1462286,0,298.3157143,298.5142857,294.2128571,12.44,78.07857143,26.21428571
sj,2002,5,29-01-2002,,,,,0,298.2,298.35,293.8471429,10.8,76.92,25.65714286
sj,2002,6,05-02-2002,-0.0674,0.0468,0.1591714,0.1097286,0,297.7228571,297.8142857,293.3442857,24,76.72285714,24.97142857
sj,2002,7,12-02-2002,0.0491,0.092325,0.2546714,0.1978,0,297.9885714,298.0642857,293.3657143,3.6,75.57714286,25.41428571
sj,2002,8,19-02-2002,0.0478,0.06175,0.222,0.1773143,0,298.1014286,298.2428571,293.5457143,3.9,75.93285714,25.78571429
sj,2002,9,26-02-2002,0.0315,0.0962,0.1402,0.1603429,0,297.1657143,297.2357143,292,12.8,73.14714286,25.2
sj,2002,10,05-03-2002,0.042,0.0511,0.1984167,0.2499833,0,297.09,297.1142857,292.2528571,7.8,74.42714286,25.45714286
sj,2002,11,12-03-2002,0.0709,0.12545,0.2196286,0.1894857,40.27,297.5928571,297.7285714,293.0814286,11.8,76.16857143,25.84285714
sj,2002,12,19-03-2002,0.1535,0.1688,0.2791,0.2480857,0,297.9857143,298.0785714,293.2171429,0.6,74.91714286,25.78571429
sj,2002,13,26-03-2002,0.1777,0.3167,0.3203857,0.3209286,0,298.2757143,298.4785714,293.5428571,2.2,75.21571429,26.75714286
sj,2002,14,02-04-2002,-0.0056,0.0013,0.2157714,0.1786,49.74,298.08,298.3285714,294.0542857,17.8,78.56571429,26.22857143
sj,2002,15,09-04-2002,-0.0263,0.03695,0.1263571,0.1143571,50.67,298.3228571,298.4428571,294.8314286,55.1,81.14142857,27.11428571
sj,2002,16,16-04-2002,,,0.2039714,0.1771857,0,297.0442857,297.0285714,292.0614286,22.4,73.84,25.45714286
sj,2002,17,23-04-2002,-0.0176,0.0519,0.1135714,0.1116286,214.76,297.97,298.0714286,295.01,31,83.65714286,25.7
sj,2002,18,30-04-2002,0.1506,0.1616,0.2115857,0.1536571,74.01,298.5371429,298.4785714,295.1614286,18,81.70285714,26.45714286
sj,2002,19,07-05-2002,0.19375,0.1611,0.211,0.1759143,87.81,298.9642857,299.0928571,294.95,11,78.60714286,26.44285714
sj,2002,20,14-05-2002,0.1138,0.09725,0.2559286,0.2269286,0,298.9942857,299.1142857,294.4414286,9.3,76.08714286,26.14285714
sj,2002,21,21-05-2002,0.03345,0.1033,0.2122857,0.2002714,41.09,299.6671429,299.85,295.2742857,5.5,76.90142857,27.71428571
sj,2002,22,28-05-2002,0.05325,0.0778,0.1880286,0.1696,3.99,299.7528571,299.9,295.38,8.2,77.09285714,28.17142857
sj,2002,23,04-06-2002,0.04185,0.0722,0.1304429,0.1511429,65.82,299.6014286,299.6642857,296.2157143,15.65,81.85142857,28.44285714
sj,2002,24,11-06-2002,,0.05743333,0.1073143,0.1113286,84.35,299.8871429,299.9642857,296.3385714,17.55,81.04285714,28.45714286
sj,2002,25,18-06-2002,,0.04446667,0.2042143,0.1528143,0,300.2214286,300.2071429,296.3971429,15.73,79.73,28.52857143
sj,2002,26,25-06-2002,,0.1173,0.2136,0.1969143,5.94,299.8557143,299.95,295.99,24.1,79.50857143,27.58571429
sj,2002,27,02-07-2002,-0.009666667,0.0065,0.2072429,0.1649286,2.3,300.4114286,300.55,296.0628571,10.8,77.19857143,28.34285714
sj,2002,28,09-07-2002,-0.02455,0.0196,0.2541286,0.2121,22.49,300.0842857,300.1285714,296.0657143,11.65,78.74714286,28.15714286
sj,2002,29,16-07-2002,,0.03774,0.1880429,0.1803286,58.06,300.54,300.5857143,296.42,10.3,78.31142857,28.28571429
sj,2002,30,23-07-2002,-0.07045,-0.02133333,0.2192857,0.2245429,1.07,300.5471429,300.6785714,295.9128571,7.09,75.86714286,28.22857143
sj,2002,31,30-07-2002,-0.0836,0.0278,0.1435833,0.1011714,44.7,300.4314286,300.5285714,296.9871429,47.12,81.62285714,28.48571429
sj,2002,32,06-08-2002,-0.0006,0.0551,0.2511429,0.2696571,39.52,301.0028571,301.2,296.7428571,9.36,77.78857143,28.47142857
sj,2002,33,13-08-2002,0.0001,0.03865,0.1990571,0.1385286,33.21,300.8928571,300.9857143,296.8971429,23.78,78.94428571,28.74285714
sj,2002,34,20-08-2002,0.0776,-0.0772,0.2146333,0.1704,22.89,300.7742857,300.8357143,296.8,39.62,79.09428571,28
sj,2002,35,27-08-2002,0.0009,-0.00445,0.1957857,0.1185286,18.67,301.1371429,301.2571429,296.5414286,15,76.18857143,28.64285714
sj,2002,36,03-09-2002,0.0895,0.0648,0.1647667,0.1637571,109.38,300.6957143,300.7928571,296.6042857,46.4,78.60714286,27.5
sj,2002,37,10-09-2002,0.033,-0.02545,0.2319714,0.2399571,7.92,301.2228571,301.4071429,296.7228571,10.9,76.67857143,29.15714286
sj,2002,38,17-09-2002,,0.01655,0.1659286,0.1409857,57.98,301.2385714,301.2285714,297.1242857,27.5,78.48857143,28.65714286
sj,2002,39,24-09-2002,0.0541,0.03885,0.1283571,0.08348571,26.31,300.9871429,301.1071429,296.7328571,13.4,77.85142857,28.2
sj,2002,40,01-10-2002,0.07375,0.07326667,0.0796,0.06807143,73.11,301.0614286,301.1571429,297.1285714,20,79.28142857,27.77142857
sj,2002,41,08-10-2002,-0.05385,-0.0739,0.2429714,0.2187286,17.48,300.7285714,300.7071429,296.6942857,25.5,78.80857143,27.94285714
sj,2002,42,15-10-2002,,0.03505,0.1269143,0.1894143,91.69,300.47,300.6,296.4785714,23.5,78.94857143,27.54285714
sj,2002,43,22-10-2002,-0.1115,-0.1136,0.2304,0.2082429,9.5,300.5485714,300.5285714,296.6357143,27,79.21714286,27.98571429
sj,2002,44,29-10-2002,0.00735,-0.02545,0.1993429,0.1795429,33.29,300.5185714,300.55,296.24,34.7,77.62,27.54285714
sj,2002,45,05-11-2002,0.2614,0.11022,0.2918,0.3185,14.05,300.44,300.65,295.8528571,9.5,76.16714286,27.38571429
sj,2002,46,12-11-2002,0.1478333,-0.003125,0.2781571,0.2477286,0,300.5457143,300.7571429,295.4471429,7.6,73.78142857,27.31428571
sj,2002,47,19-11-2002,,-0.1225,0.2220571,0.1913857,100.94,299.9828571,299.8857143,295.9428571,32.3,78.60571429,27.21428571
sj,2002,48,26-11-2002,-0.005633333,-0.03725,0.2773286,0.2907286,11.61,300.0485714,300.1285714,296.0928571,22.77,78.96285714,26.98571429
sj,2002,49,03-12-2002,-0.2439,-0.1209333,0.2790857,0.2488429,0,300.17,300.3142857,295.2057143,5.9,74.37285714,26.42857143
sj,2002,50,10-12-2002,-0.1743,-0.0723,0.1993,0.1713,7.32,299.8928571,299.9285714,294.9785714,7.45,74.51714286,26.07142857
sj,2002,51,17-12-2002,-0.043,-0.12895,0.1854143,0.2088,0,299.3785714,299.6,294.5771429,8.3,74.94285714,25.92857143
sj,2002,52,24-12-2002,0.0358,-0.2528,0.2434333,0.1369286,6.58,298.6385714,298.8071429,294.8057143,19.7,79.48285714,25.7
sj,2003,1,01-01-2003,-0.07195,-0.04525,0.2304571,0.1757143,0,298.0414286,298.0857143,294.3814286,20.5,80.30857143,25.05714286
sj,2003,2,08-01-2003,-0.2,-0.07096667,0.18055,0.1824833,0,298.6157143,298.7214286,294.6042857,36.6,78.67142857,25.45714286
sj,2003,3,15-01-2003,0.0466,0.008225,0.2926429,0.2266286,0,298.8614286,299.1214286,294.2171429,2.5,75.70285714,25.72857143
sj,2003,4,22-01-2003,0.05374,0.071375,0.1781714,0.1565714,0,299.0428571,299.35,294.2685714,3.6,75.01571429,25.68571429
sj,2003,5,29-01-2003,0.0214,0.0542,0.08465,0.1010286,0,298.1814286,298.3571429,294.3371429,32.3,79.51714286,25.32857143
sj,2003,6,05-02-2003,0.0567,0.0702,0.1939857,0.1746714,25.2,298.2114286,298.3214286,294.2571429,18.4,78.84142857,25.2
sj,2003,7,12-02-2003,,-0.09663333,0.1922667,0.2225,68.17,298.37,298.4357143,294.5771429,33.6,79.72428571,25.4
sj,2003,8,19-02-2003,0.0015,-0.03445,0.1614286,0.1584857,0,298.78,299,294.0257143,9.7,75.07714286,25.58571429
sj,2003,9,26-02-2003,-0.03046667,-0.0001,0.1286333,0.1561167,0,298.67,298.8357143,293.8542857,7.2,74.73428571,25.62857143
sj,2003,10,05-03-2003,-0.20635,-0.141,0.3221857,0.2998286,0,298.7357143,298.9928571,293.4757143,0.5,72.69,25.28571429
sj,2003,11,12-03-2003,0.02535,0.0481,0.1018429,0.1365286,0,299.0042857,299.2714286,294.1085714,2.7,74.60857143,26.54285714
sj,2003,12,19-03-2003,-0.05203333,0.01422,0.1556429,0.1822714,0,298.8814286,299.0571429,293.4842857,1.8,72.13571429,26.45714286
sj,2003,13,26-03-2003,-0.1169,-0.091575,0.1527286,0.1867714,0,298.7528571,299.0357143,293.8014286,7.3,74.32571429,26.92857143
sj,2003,14,02-04-2003,0.0925,-0.05085,0.1298,0.1214286,0,298.9,299.0428571,294.3314286,7.5,76.13428571,26.7
sj,2003,15,09-04-2003,0.12815,0.09896667,0.1515,0.1395429,38.52,298.33,298.4071429,294.5428571,43.64,79.63571429,26.4
sj,2003,16,16-04-2003,,-0.0029,0.07464286,0.09557143,5.96,298.7028571,298.7714286,295.0071429,23.5,80.24142857,26.42857143
sj,2003,17,23-04-2003,-0.078,-0.1252,0.1486714,0.1594714,389.6,298.4457143,298.4214286,295.4828571,111.7,83.75142857,25.35714286
sj,2003,18,30-04-2003,0.0681,0.0355,0.2512714,0.2120714,26.56,299.1857143,299.4,295.4471429,15.2,80.07142857,26.92857143
sj,2003,19,07-05-2003,-0.0477,0.072125,0.2656833,0.2382143,16.65,300.0385714,300.2071429,295.18,1.5,74.80857143,27.64285714
sj,2003,20,14-05-2003,0.01485,-0.0432,0.1687571,0.1725429,10.86,299.5771429,299.7285714,294.6014286,7.7,74.23,26.9
sj,2003,21,21-05-2003,,0.0041,0.1526143,0.1243571,60.93,299.6342857,299.7071429,295.1842857,13.76,76.70428571,27.05714286
sj,2003,22,28-05-2003,-0.0457,-0.007566667,0.1959143,0.1780571,111.7,299.5085714,299.6857143,296.0171429,28.3,81.29142857,27.75714286
sj,2003,23,04-06-2003,,0.06276667,0.1974571,0.175,9.1,300.0914286,300.3357143,295.5557143,1.6,76.33428571,27.97142857
sj,2003,24,11-06-2003,0.05063333,0.055875,0.10935,0.09871429,18.25,299.7528571,299.8428571,295.3971429,20.1,77.14142857,27.4
sj,2003,25,18-06-2003,0.0675,0.0484,0.1730429,0.1369857,39.21,299.8857143,300.0142857,295.6314286,21.81,77.73142857,27.47142857
sj,2003,26,25-06-2003,-0.1798,-0.05245,0.1182714,0.1597286,17.92,299.9114286,300.1428571,296.3528571,18.4,80.98,28.02857143
sj,2003,27,02-07-2003,-0.0853,0.02575,0.2083857,0.2085571,0,300.3557143,300.5,296.3628571,5.8,78.92857143,28.64285714
sj,2003,28,09-07-2003,,0.296,0.1916857,0.175,10.83,299.9271429,299.9571429,296.1,44.04,79.65857143,28.04285714
sj,2003,29,16-07-2003,-0.05675,-0.1126667,0.2248714,0.1869,62.57,300.1542857,300.3428571,296.3157143,21.9,79.74428571,27.47142857
sj,2003,30,23-07-2003,0.1045,0.0661,0.1618571,0.1561714,0,300.5014286,300.4857143,296.2928571,13.4,77.8,28.14285714
sj,2003,31,30-07-2003,0.04995,-0.03565,0.1580333,0.192,41.92,300.13,300.3,296.8942857,46.9,82.60142857,27.87142857
sj,2003,32,06-08-2003,0.0785,0.03633333,0.2077857,0.2106714,28,300.38,300.5714286,296.79,22.5,80.84,28.07142857
sj,2003,33,13-08-2003,0.0348,0.0317,0.2225714,0.2039857,11.37,300.5128571,300.5785714,296.69,29.1,79.78857143,27.92857143
sj,2003,34,20-08-2003,0.0726,0.0519,0.1617286,0.1578143,42.46,300.7742857,300.7928571,296.6114286,31,78.25428571,28.14285714
sj,2003,35,27-08-2003,,0.1,0.2043714,0.1603571,98.68,300.6685714,300.7285714,297.0485714,50.86,80.79714286,27.91428571
sj,2003,36,03-09-2003,,,0.2036286,0.2409286,86.4,300.6314286,300.75,297.4185714,63,82.78428571,27.68571429
sj,2003,37,10-09-2003,0.09445,-0.01352,0.2407,0.2419286,16.81,300.9671429,301.2285714,297.1085714,12.5,79.70428571,28.72857143
sj,2003,38,17-09-2003,-0.0939,0.086425,0.2489,0.2247429,38.7,301.1428571,301.4,296.7757143,13.9,77.36714286,28.87142857
sj,2003,39,24-09-2003,-0.0874,0.09725,0.2545714,0.2119143,99.61,300.7914286,300.9142857,297.12,26.59,80.53,28.04285714
sj,2003,40,01-10-2003,,0.0151,0.2174857,0.2088143,78.94,301.1942857,301.4071429,297.2671429,11,79.35571429,28.6
sj,2003,41,08-10-2003,0.0204,0.03275,0.1634429,0.1103714,0.61,300.9328571,301.1,296.3842857,6.3,76.43571429,28.1
sj,2003,42,15-10-2003,0.0161,0.0371,0.2434,0.2677286,118.5,300.6785714,300.8285714,296.94,97.7,80.25,27.12857143
sj,2003,43,22-10-2003,-0.0416,0.0553,0.1699286,0.1281714,20.44,301.09,301.1571429,296.79,10.7,77.53142857,28.02857143
sj,2003,44,29-10-2003,0.0892,0.00035,0.09465,0.08811429,96.7,300.9528571,301.1142857,296.6514286,17.08,77.56142857,27.8
sj,2003,45,05-11-2003,,0.1635,0.1377167,0.1248,79.96,300.1628571,300.2357143,296,35.9,78.08,27.37142857
sj,2003,46,12-11-2003,0.06925,0.055375,0.06548571,0.07488571,97.28,300.0542857,300.05,296.6657143,92.1,81.82571429,27.15714286
sj,2003,47,19-11-2003,-0.21795,0.015,0.1281429,0.1350143,390.6,299.0728571,299.15,296.8314286,181.74,87.57571429,26.3
sj,2003,48,26-11-2003,-0.07015,-0.037775,0.2369429,0.2084571,16.2,298.8142857,298.9071429,295.76,38.7,83.41,25.97142857
sj,2003,49,03-12-2003,-0.00305,0.0534,0.1275667,0.1174857,0,299.1071429,299.2428571,294.8085714,10.26,77.30857143,26.18571429
sj,2003,50,10-12-2003,-0.1476,-0.1538,0.1616833,0.1077714,182.81,299.1742857,299.1857143,295.0314286,50.6,78.23285714,25.64285714
sj,2003,51,17-12-2003,-0.03753333,-0.0526,0.2905667,0.1977429,0,298.5557143,298.6071429,294.9928571,12.28,80.79714286,25.84285714
sj,2003,52,24-12-2003,0.02085,-0.0398,0.1581375,0.1479444,1.96,299.0442857,299.1785714,295.0257143,9.14,78.68857143,26.01428571
sj,2004,1,01-01-2004,-0.2683,-0.1237,0.2237571,0.1765429,,,,,,,
sj,2004,2,08-01-2004,-0.0731,0.0172,0.2147286,0.2224429,0,297.6485714,297.5714286,292.3742857,20.7,72.57714286,24.38571429
sj,2004,3,15-01-2004,,0.0026,0.2821,0.2899,36.07,297.8,297.9714286,293.8957143,20.2,78.94285714,24.34285714
sj,2004,4,22-01-2004,-0.18635,-0.178625,-0.01553333,0.01025,0,297.7285714,298.1071429,293.6657143,1.1,78.26428571,24.52857143
sj,2004,5,29-01-2004,-0.0535,-0.108,0.2362571,0.2804143,0,297.56,297.6,292.8785714,2,75.42285714,24.62857143
sj,2004,6,05-02-2004,,-0.0489,0.2528429,0.2169857,0,297.9714286,298.25,293.5371429,3.8,76.52285714,24.98571429
sj,2004,7,12-02-2004,-0.0423,0.0231,0.2463857,0.1925571,0,298.3257143,298.5071429,293.5185714,3.04,74.65,24.88571429
sj,2004,8,19-02-2004,-0.1567,-0.0768,0.1538429,0.1494,0,298.2885714,298.5714286,293.27,1.7,73.79142857,25.2
sj,2004,9,26-02-2004,0.05716667,0.052025,0.139,0.1584429,0,297.5342857,297.9571429,293.6185714,19.92,79.02714286,24.18571429
sj,2004,10,04-03-2004,-0.0638,0.0905,0.2206,0.2357714,0,297.8242857,298.0571429,293.6457143,16.2,77.76142857,25.15714286
sj,2004,11,11-03-2004,-0.0505,0.02825,0.1867,0.1538,0,297.5042857,297.6285714,292.1857143,6.27,72.30571429,25.42857143
sj,2004,12,18-03-2004,,,0.02834286,0.0116,0,298.2542857,298.4285714,294.2514286,13.81,78.54714286,25.91428571
sj,2004,13,25-03-2004,-0.40625,0.07343333,0.1199,0.1322667,0,298.32,298.6,293.9614286,11.1,76.87142857,25.55714286
sj,2004,14,01-04-2004,,0.023175,0.1476286,0.1583857,28.35,296.8942857,296.9214286,293.2814286,81.1,80.36571429,24.7
sj,2004,15,08-04-2004,0.4934,0.1412,0.3543429,0.2740857,0,297.7585714,298.0857143,293.3228571,11,76.44571429,25.4
sj,2004,16,15-04-2004,0.0061,0.0162,0.1967286,0.1820857,5.75,298.6942857,298.9071429,294.3328571,2.6,77.06,25.95714286
sj,2004,17,22-04-2004,,-0.04705,0.2125571,0.2720286,23.59,298.66,298.8714286,293.1828571,13.8,71.95428571,25.84285714
sj,2004,18,29-04-2004,,-0.08976667,0.0633,0.1553833,75.28,299.0642857,299.3285714,295.0485714,11.86,78.60285714,26.15714286
sj,2004,19,06-05-2004,,,0.09315,0.1181333,9.57,299.09,299.2071429,294.38,20.56,75.38571429,26.27142857
sj,2004,20,13-05-2004,-0.0904,0.118525,0.1076333,0.21006,15.78,298.7657143,298.9142857,295.37,36.9,81.71142857,26.72857143
sj,2004,21,20-05-2004,0.05286667,0.06016667,0.1156429,0.1297857,96.99,298.1214286,298.1142857,295.1542857,79,83.83285714,26.04285714
sj,2004,22,27-05-2004,-0.02563333,-0.008066667,0.1591143,0.1588,175.41,298.3657143,298.4571429,295.3471429,90.2,83.55,24.81428571
sj,2004,23,03-06-2004,-0.07055,-0.02854,0.08158571,0.1132429,13.51,300.0542857,300.2071429,296.4457143,5.36,80.91428571,27.95714286
sj,2004,24,10-06-2004,0.0218,-0.0441,0.1412,0.1782429,6.12,299.8171429,299.7571429,296.1014286,30.07,80.17714286,28.04285714
sj,2004,25,17-06-2004,0.017425,0.07494,0.1466571,0.1337429,13.07,300.0371429,300.1357143,296.5885714,20,81.56142857,28.32857143
sj,2004,26,24-06-2004,0.0101,-0.00385,0.1837714,0.1702143,41.41,300.5371429,300.6428571,296.4157143,17,78.29714286,28.22857143
sj,2004,27,01-07-2004,,0.0083,0.1515714,0.1447429,28.37,300.6442857,300.6785714,296.5571429,32.2,78.48142857,28.34285714
sj,2004,28,08-07-2004,-0.0267,-0.01173333,0.1683286,0.1751143,39.05,300.2585714,300.2571429,296.33,43.83,79.18142857,27.82857143
sj,2004,29,15-07-2004,-0.0529,-0.101,0.1853143,0.1498429,59.15,300.5757143,300.6714286,296.7971429,15.8,79.99571429,28.24285714
sj,2004,30,22-07-2004,0.0674,0.08983333,0.1748286,0.1487429,23.74,300.4014286,300.4,296.0957143,31.21,77.49857143,28.01428571
sj,2004,31,29-07-2004,-0.0117,-0.05443333,0.1905286,0.1573,40.86,300.2342857,300.2857143,296.8228571,31.51,81.80714286,28.04285714
sj,2004,32,05-08-2004,0.0058,0.0327,0.1741,0.1838143,35.99,300.5885714,300.6428571,296.6,24.6,79.02571429,28.52857143
sj,2004,33,12-08-2004,0.0374,0.1084,0.1253,0.1774143,20.92,300.9957143,301.2,296.4,14.1,76.17142857,28.94285714
sj,2004,34,19-08-2004,-0.0164,-0.021875,0.1816,0.1706,37.3,300.7942857,300.85,297.2685714,44.4,81.26428571,29
sj,2004,35,26-08-2004,0.0996,0.0633,0.1006571,0.1094286,20.3,300.9128571,301.05,297.0542857,13.5,79.68428571,29.05714286
sj,2004,36,02-09-2004,0.0414,0.0498,0.1631286,0.1992,62.61,300.8614286,300.9,296.39,25.37,76.71142857,28.61428571
sj,2004,37,09-09-2004,0.1076,0.074925,0.1059143,0.09598571,42.51,300.9585714,301,297.15,33.4,79.86571429,28.98571429
sj,2004,38,16-09-2004,0.04015,,0.09487143,0.1394429,52.29,301.1,301.2571429,297.3042857,16,80.03285714,28.64285714
sj,2004,39,23-09-2004,,-0.06745,0.2252571,0.2332,245.73,299.7985714,299.9571429,297.0814286,254.95,85.33,27.22857143
sj,2004,40,30-09-2004,0.033475,0.007625,0.24358,0.1786333,10.06,301.0285714,301.2071429,296.4785714,8.57,76.47142857,29.14285714
sj,2004,41,07-10-2004,-0.0168,0.02526667,0.09047143,0.05836667,34.73,300.68,300.6785714,296.5842857,35.7,78.47714286,28.28571429
sj,2004,42,14-10-2004,,0.09375,0.2360286,0.2138714,83.2,300.5085714,300.6785714,296.8642857,41.4,80.66571429,28.12857143
sj,2004,43,21-10-2004,0.0969,0.07463333,0.08211667,0.0797,10.82,300.6471429,300.8071429,296.2214286,18,76.92285714,28.28571429
sj,2004,44,28-10-2004,0.0802,0.088,0.096,0.1182286,96.72,299.8928571,300.1571429,296.26,25.2,80.65571429,27.5
sj,2004,45,04-11-2004,0.1337,0.1288,0.24505,0.1911143,105.49,299.67,299.9,295.3757143,31.2,77.53285714,27.05714286
sj,2004,46,11-11-2004,0.0199,-0.00135,0.039,0.06477143,18.75,299.9214286,299.9714286,295.5985714,24.5,77.31142857,27.24285714
sj,2004,47,18-11-2004,0.3274,-0.0064,0.2224857,0.1364714,122.87,298.5471429,298.5571429,295.5571429,145.8,83.62857143,26.32857143
sj,2004,48,25-11-2004,0.0435,-0.0607,0.1951571,0.2427714,18.37,298.43,298.4571429,293.4557143,24.9,74.30285714,26.32857143
sj,2004,49,02-12-2004,-0.1613,-0.08855,0.2108714,0.2731429,0,298.7914286,298.9,293.74,2.71,73.75714286,25.64285714
sj,2004,50,09-12-2004,-0.0039,-0.0262,0.2083167,0.17965,0,298.1642857,298.3642857,293.2742857,2.8,74.32571429,25.15714286
sj,2004,51,16-12-2004,-0.15165,-0.0214,0.1828167,0.1342571,5.54,298.8028571,298.95,295.2528571,29.32,80.88857143,26.27142857
sj,2004,52,23-12-2004,-0.1261,-0.06296667,0.1994857,0.14035,150.31,298.6828571,298.8714286,295.7414286,41.3,83.95285714,26.24285714
sj,2005,53,01-01-2005,,,,,,,,,,,
sj,2005,1,08-01-2005,0.0079,-0.04963333,0.1246571,0.1004429,0,297.5871429,297.6642857,292.7714286,21.68,74.77857143,24.98571429
sj,2005,2,15-01-2005,0.02435,-0.019275,0.1335429,0.1272429,0,297.6,297.6142857,293.6671429,43.1,78.79857143,25.2
sj,2005,3,22-01-2005,-0.1118333,-0.07645,0.2029,0.2233571,14.67,297.3957143,297.5571429,294.3085714,76.36,83.05571429,25.22857143
sj,2005,4,29-01-2005,-0.0479,0.0431,0.1743,0.1456429,15.2,296.5357143,296.6142857,292.5128571,31.85,78.53857143,23.75714286
sj,2005,5,05-02-2005,0.0442,-0.0758,0.2056,0.1781429,0,296.1528571,296.1714286,292.2,31.8,78.64,23.71428571
sj,2005,6,12-02-2005,-0.08175,-0.03735,0.2976571,0.3102571,0,296.1014286,296.1714286,290.4671429,6.4,70.79571429,23.31428571
sj,2005,7,19-02-2005,,0.093,0.1756571,0.1842857,0,296.3528571,296.4,291.0371429,5.3,72.24571429,23.41428571
sj,2005,8,26-02-2005,0.1083,-0.04855,0.1908714,0.1969714,0,296.48,296.55,291.5842857,10.1,74.19142857,24.48571429
sj,2005,9,05-03-2005,-0.1036667,-0.04113333,0.1607,0.1097667,0,297.2714286,297.45,293.2742857,5.92,78.66714286,25.02857143
